Date,Portfolio Value (₹),Net Daily Return,Rebalanced,One-Way Turnover,Transaction Cost (₹),Cash Weight,HDFCBANK.NS Weight,TCS.NS Weight,HINDUNILVR.NS Weight,SUNPHARMA.NS Weight,POWERGRID.NS Weight,BHARTIARTL.NS Weight,LT.NS Weight,M&M.NS Weight,BEL.NS Weight,TRENT.NS Weight
2024-01-01,993887.4149890401,-0.006112585010959903,True,0.9999999999999999,1499.9999999999998,1.115654284928351e-16,0.09816137920048022,0.08926331820453151,0.13226993808917925,0.11328110936199123,0.06903250830380836,0.07230683653373567,0.11049326818120109,0.056070479512928866,0.11432289295771754,0.14479826965442624
2024-01-02,988664.8529443773,-0.005254681733464106,False,0.0,0.0,1.1218279707154617e-16,0.098738021778451,0.08907793286925929,0.13091760119543347,0.11712804527513154,0.0692806657409403,0.07330945329070217,0.10832479674079054,0.054808000793851945,0.1131868913515377,0.1452285909639019
2024-01-03,988802.5847629469,0.0001393109284297811,False,0.0,0.0,1.1219520503718203e-16,0.0972019545805765,0.08691257043659661,0.1305362703203826,0.11732857594974261,0.06903801865548904,0.0742677580785112,0.10838058932031046,0.05476893540203534,0.11329541540511973,0.1482699118512359
2024-01-04,995388.7747619026,0.0066607734450194744,False,0.0,0.0,1.1148069844629177e-16,0.09759486173177144,0.08575399634909163,0.12897606858158964,0.11784017551126788,0.06985418717600092,0.0746814567919251,0.10823772161230119,0.0539611714674581,0.1153539954927468,0.14774636528584717
2024-01-05,997904.4280992002,0.002527307320598693,False,0.0,0.0,1.112274549924837e-16,0.09685081455179154,0.08719640936388198,0.13001557897523874,0.11640165727097182,0.06962037010462677,0.07440077281285092,0.10993767472502526,0.053834974096321285,0.11447833947372668,0.1472634086255649
2024-01-08,990372.0201293794,-0.0075482258197496765,False,0.0,0.0,1.1210142104726285e-16,0.09649970022403935,0.08645869915068922,0.12891439281640382,0.11774703673543871,0.07046973481147133,0.07514213564898721,0.11011960185655197,0.0533904498793785,0.11389126751909508,0.14736698135794474
2024-01-09,998926.775693545,0.008637921296532625,False,0.0,0.0,1.111691681674371e-16,0.09492845845422186,0.0859885800137945,0.12788471974012347,0.11841107767314953,0.06985182194693028,0.07559580370064015,0.11088694838345156,0.05338356527074733,0.1135616669586085,0.14950735785833275
2024-01-10,1001844.0975465461,0.002920456157535334,False,0.0,0.0,1.108731526324284e-16,0.09496457910889747,0.08627610466781317,0.12739617094702302,0.11814204465733123,0.06874295235660872,0.07524821315338828,0.11023913950464073,0.0533228250962502,0.11381353690831057,0.15185443359973658
2024-01-11,997912.5804985844,-0.00392428029230274,False,0.0,0.0,1.1133778396661418e-16,0.09493858436761984,0.08714087364922246,0.125853627541896,0.11783758987741787,0.06982180946030674,0.0755553365507847,0.10940455584280612,0.05339684460326604,0.11349240133067948,0.1525583767760007
2024-01-12,1005472.1801771113,0.007575412742817589,False,0.0,0.0,1.1052831316329e-16,0.09377908279003085,0.08989485338303926,0.12529157001126298,0.11781349606353599,0.06859514927045957,0.07593974508672922,0.11056321309583832,0.05285871269614855,0.1121197504379473,0.15314442716500776
2024-01-15,1013670.7205015201,0.008153920601726261,False,0.0,0.0,1.0966176432060085e-16,0.09481165795126635,0.08965005376631117,0.1257046664252601,0.11716028444134405,0.06850910060031401,0.07714858993716711,0.10887768124628115,0.05278946305676011,0.11433415057013428,0.15101435200516156
2024-01-16,1008367.614364023,-0.00523158657958811,False,0.0,0.0,1.1026603854706108e-16,0.09567207413828148,0.08914039797381983,0.12616442480876588,0.11636773741601156,0.06826967482974418,0.07709704608570338,0.11039092746253887,0.0525739033484108,0.11380833321939787,0.15051548071732598
2024-01-17,996059.6122519668,-0.012205868114694263,False,0.0,0.0,1.1165646151649518e-16,0.08868381607031703,0.09078640555601611,0.12741514623947778,0.11650963040496114,0.06915662811997149,0.07729121676296373,0.1116752415639473,0.0524795636319871,0.11450532334859881,0.15149702830175923
2024-01-18,997719.1067228928,0.0016660593909374466,False,0.0,0.0,1.1149860465525816e-16,0.08557933794844554,0.0910553862678977,0.12646371561551847,0.11960652474124961,0.06738195253152326,0.07729064536078327,0.11227158404318173,0.05303336379016142,0.11588506493629026,0.15143242476494853
2024-01-19,1010359.31038909,0.012669100532428645,False,0.0,0.0,1.1013120828846056e-16,0.08362730060111655,0.09148110982140908,0.1257343613833643,0.11809692038003464,0.06709475603632294,0.07898822309320981,0.11240853400796409,0.053610115746845474,0.11665465099202454,0.15230402793770845
2024-01-23,993320.3787261625,-0.016864229871218606,False,0.0,0.0,1.1204834252114492e-16,0.08255734404809953,0.09104917204727328,0.11842668806106454,0.12396309399174082,0.06898494924007761,0.08269988654656131,0.11135758649568014,0.052541938173650764,0.11571789348897847,0.15270144790687334
2024-01-24,1009226.3943387287,0.01601297622924447,False,0.0,0.0,1.1030995619418303e-16,0.08288148757334401,0.08923210807078778,0.11980350642225641,0.1223457304256591,0.07025179396876025,0.08364226344652237,0.11078156492092192,0.052780411725307244,0.11520289170805664,0.15307824173838416
2024-01-25,1004185.1609258171,-0.004995146224068825,False,0.0,0.0,1.1089144507975634e-16,0.08209608540152982,0.08894476346767839,0.11974662679845917,0.12173222399336057,0.07040372735386292,0.08198525982194933,0.11146955596121483,0.05328648135606142,0.11605653065842501,0.15427874518745843
2024-01-29,1016506.544997736,0.012270032013377952,False,0.0,0.0,1.0957467553768415e-16,0.08221724673293061,0.08765216245291718,0.11907944713241574,0.1231174054517278,0.07194423922368716,0.08110314376709558,0.11362869157378823,0.052785421498704056,0.11537502967174205,0.1530972124949914
2024-01-30,999811.6612928751,-0.016423783778881762,False,0.0,0.0,1.114322000297854e-16,0.08299535704740188,0.08910523750257127,0.12177361775757153,0.12257298443460354,0.07318876937231604,0.08220907511798381,0.11319872258944491,0.05302380793267459,0.11545817480724624,0.1464742534381862
2024-01-31,1005422.5709520677,0.005611966609728292,False,0.0,0.0,1.1083803108641779e-16,0.08357506158324211,0.08896702238195654,0.12222193449737528,0.12603852714325683,0.07426972355742487,0.08260049486524727,0.10780971552455106,0.05374318811824486,0.11359176508939486,0.14718256723930614
2024-02-01,1002556.4273286569,-0.0028506855785987995,True,0.061845262440448544,93.27093414612169,0.0,0.07392701936082204,0.12155913738782784,0.09156293344859927,0.127576357464837,0.08908675668116357,0.09531942242576462,0.10771284895667439,0.05346788388599393,0.11211845546778237,0.12766918492053503
2024-02-02,1010165.2124364945,0.007589383400704364,False,0.0,0.0,0.0,0.07235946078668357,0.12415408273744653,0.09010179331700474,0.12739780188373293,0.09217456338415315,0.09456860017712276,0.10621098059543702,0.0533736820358993,0.11200203505206065,0.1276570000304595
2024-02-05,1006582.7442419346,-0.0035464181011728435,False,0.0,0.0,0.0,0.07255170867853392,0.12481582649256828,0.08920212186874396,0.13210645266194113,0.09443879919109446,0.0918332044783875,0.10550606710516755,0.054944058045705665,0.11054354587401374,0.12405821560384377
2024-02-06,1016443.4598693426,0.009796229553720615,False,0.0,0.0,0.0,0.0718105758708271,0.12866639845615224,0.0885868517113617,0.13183476818781364,0.09066305663957139,0.09261653090319895,0.10706196896802594,0.05518078212408759,0.11040575755302412,0.12317330958593713
2024-02-07,1035455.7207148571,0.01870469100953076,False,0.0,0.0,0.0,0.06980132412517587,0.12469763901804633,0.08692802816056634,0.13126528605669172,0.08695393462887917,0.09093600129100414,0.10418923039048672,0.05395909527251778,0.1075498912720746,0.1437195697845573
