Date,Portfolio Value (₹),Net Daily Return,Rebalanced,One-Way Turnover,Transaction Cost (₹),Cash Weight,HDFCBANK.NS Weight,TCS.NS Weight,HINDUNILVR.NS Weight,SUNPHARMA.NS Weight,POWERGRID.NS Weight,BHARTIARTL.NS Weight,LT.NS Weight,M&M.NS Weight,BEL.NS Weight,TRENT.NS Weight
2024-03-20,1061521.0342143949,0.0011006193227798278,False,0.0,0.0,0.0,0.09340784207951555,0.09913200756341647,0.10574079560665654,0.12146441044411792,0.07155917681582354,0.10765216595798982,0.11274834053893594,0.05169847460477616,0.10519576382113725,0.13140102256763084
2024-03-21,1074772.2668868536,0.012483250209229801,False,0.0,0.0,0.0,0.09320385207678386,0.09796033557558108,0.10445570269467305,0.12119410096666354,0.07310712268126693,0.10537540365672467,0.11295418253387991,0.05165489147544963,0.10910896291587024,0.1309854454231071
2024-03-22,1080558.2772763022,0.005383475707098517,False,0.0,0.0,0.0,0.0925188150015233,0.09591403549685179,0.10455432367414602,0.1239107393810436,0.07324692726784426,0.10612471489020295,0.1141734552332987,0.05173489008027221,0.10927163939696362,0.1285504595778535
2024-03-26,1073092.7614131891,-0.006908943293582492,False,0.0,0.0,0.0,0.09203575870754882,0.09575646974716982,0.10450955883542223,0.12393523107848858,0.07223188406055457,0.1048746334998601,0.11662976931815068,0.05168305502776529,0.11109036105922523,0.12725327866581454
2024-03-27,1076363.3683582766,0.003047832454652122,False,0.0,0.0,0.0,0.09274099529318654,0.09456440379735548,0.10417803584273033,0.12402640843505917,0.07206573439264898,0.10556439643203845,0.11742542162129799,0.05200148222145859,0.11078058792848836,0.12665253403573615
2024-03-28,1089604.1112100366,0.012301368888050668,False,0.0,0.0,0.0,0.09207185951488306,0.09427624898278197,0.10404472785623106,0.12377182623603517,0.07294177032563501,0.10460513016596104,0.11779805366159514,0.05246732701479005,0.11055919143182692,0.12746386481026067
2024-04-01,1099341.799986637,0.008936905318562394,True,0.04183161946941452,68.36985682867181,0.0,0.0955535787765087,0.10525376438875977,0.11321129212723029,0.11598278931818187,0.07059978345985983,0.11784058266659869,0.08758459728863854,0.05270904411898779,0.11767376690457461,0.12359080095065994
2024-04-02,1104589.9162433252,0.0047738712898499625,False,0.0,0.0,0.0,0.0957236683784572,0.10387243267908483,0.11271286158612685,0.1149357881874327,0.07011386626234307,0.11640400503649781,0.08647348119260881,0.05399189214804566,0.12260701918419324,0.12316498534520993
2024-04-03,1108557.4828074265,0.0035918909866521354,False,0.0,0.0,0.0,0.0955196174025512,0.10519289913713153,0.11125349343214597,0.11435498591295462,0.07000039475728279,0.1176625195803956,0.08559935696301309,0.05427199568001679,0.12244460455274817,0.12370013258176014
2024-04-04,1113575.3920839,0.004526521496896807,False,0.0,0.0,0.0,0.09799518064419883,0.10620452973322533,0.1107399277404482,0.11380456372560252,0.06907542291433776,0.1153309375964323,0.08556058128624572,0.05439136724959823,0.12123248083283934,0.12566500827707167
2024-04-05,1111305.8064674872,-0.002038106833669895,False,0.0,0.0,0.0,0.09960627226916827,0.10578208756094051,0.11106409910645193,0.1133081239629304,0.0694034559498084,0.11404870451549087,0.08449935158589132,0.054790925225585076,0.12379607499085975,0.12370090483287348
2024-04-08,1115640.0320029391,0.0039001195802523814,False,0.0,0.0,0.0,0.09903040667157903,0.10519371595605433,0.11073021095444498,0.11221554267580139,0.06996573371723017,0.11491242196016994,0.0856271070567856,0.05633471194222842,0.12279331577244793,0.12319683329325824
2024-04-09,1116401.7898641175,0.0006827989668054535,False,0.0,0.0,0.0,0.09908762629864151,0.10443392256039652,0.11042056435904943,0.11233876477397146,0.06978149927707396,0.11481017895625474,0.08506081978392448,0.05664302287415039,0.1252345157861162,0.12218908533042135
2024-04-10,1122897.2557885165,0.00581821525491244,False,0.0,0.0,0.0,0.09773831221930439,0.10483218289346526,0.10962424574036853,0.11179347638417933,0.06971092337566306,0.11651057999669227,0.0838527248745371,0.055919450725958435,0.12483753897660535,0.12518056481322645
2024-04-12,1115187.229269379,-0.0068661905436070425,False,0.0,0.0,0.0,0.09729943877681549,0.1060006837495831,0.1089858538813323,0.1080715802168916,0.06837935967930449,0.11694870404245031,0.08276886864945968,0.05616367644136183,0.12831079412175275,0.12707104044104844
2024-04-15,1104284.688373774,-0.009776421940150715,False,0.0,0.0,0.0,0.09669135879476976,0.10543671822985719,0.10817597001626185,0.1091421006798915,0.06875340543478256,0.11800697224914361,0.08180379892262635,0.05623889717212554,0.13010479787671086,0.1256459806238309
2024-04-16,1101700.3197938972,-0.002340310073195684,False,0.0,0.0,0.0,0.09786161740766659,0.10384990325353935,0.10975170989528561,0.109220549231205,0.06896498834834865,0.1175013726307004,0.08068974267178174,0.05576276951404808,0.1298537565064089,0.12654359054101574
2024-04-18,1107270.9346444618,0.005056379444100312,False,0.0,0.0,0.0,0.09643058773994086,0.10303929025349888,0.10890452788996702,0.10717622962246086,0.07008172885218582,0.12164834904193188,0.08045372653627757,0.055308785525587684,0.12792755321515828,0.12902922132299127
2024-04-19,1117910.9534900363,0.009609227979050061,False,0.0,0.0,0.0,0.09785156035015057,0.10111252272734668,0.10868621460477719,0.10660417767019545,0.06979881153686086,0.122703758525801,0.07895640648824152,0.056350127330874404,0.1278885526578207,0.13004786810793179
2024-04-22,1123976.5147638265,0.005425800019987159,False,0.0,0.0,0.0,0.09610957820977352,0.10157616283002106,0.1085792445742901,0.10723344581506457,0.06991510303771348,0.12285109983057887,0.08063621958015713,0.056254572731862386,0.12719839957884346,0.12964617381169546
2024-04-23,1125373.2613279268,0.00124268305053854,False,0.0,0.0,0.0,0.09569829704338621,0.10171522810286247,0.10947255337616724,0.10324428461419896,0.07024683837022064,0.12693498680475726,0.0804792886508135,0.05543093041246402,0.1276122898946558,0.12916530273047394
2024-04-24,1129122.1886467203,0.0033312745625124762,False,0.0,0.0,0.0,0.09563994356595565,0.10023546445860347,0.10898854113328135,0.10297774094747626,0.07125267475120853,0.12595276048277346,0.08076088500384852,0.055135725635036235,0.1283554550324557,0.13070080898936068
2024-04-25,1137636.5468197681,0.007540688030630793,False,0.0,0.0,0.0,0.09486450415625747,0.10003449658575685,0.10676580094718457,0.10457345029113525,0.0714256260249191,0.12522524721968575,0.08054125676590385,0.05574392890718988,0.12798734458965064,0.13283834451231655
2024-04-26,1130938.9766203938,-0.005887267087276049,False,0.0,0.0,0.0,0.09536629700600921,0.09982106216287906,0.1070033097278859,0.10425166518485539,0.07159140020311436,0.12477183310786776,0.07997342698124646,0.054684800076213784,0.12947680663565,0.13305939891427804
2024-04-29,1135639.716544737,0.004156492986377325,False,0.0,0.0,0.0,0.09621075177672829,0.1006786392749493,0.10672579076815245,0.10485726428363275,0.0716488037281507,0.12485976112233951,0.0802852425883666,0.05491517123167272,0.1270252284194746,0.13279334680653304
2024-04-30,1137579.1205060033,0.0017077634156428267,False,0.0,0.0,0.0,0.0954564327741042,0.09922021593769044,0.10675203384313472,0.10333698539423176,0.07351147129370846,0.1236974050312034,0.07926623055793784,0.05732861052646851,0.1259198357392332,0.13551077890228733
2024-05-02,1150709.0323674572,0.011541976839038348,True,0.07818338782246559,133.40968433589026,0.0,0.11162102625725731,0.09280717474113923,0.1470348275971283,0.0876530320470656,0.059978924729646825,0.11697974231640781,0.06269390887216424,0.07679513435530376,0.11250628412659759,0.13192994495728932
2024-05-03,1138458.7061203457,-0.010645893881538138,False,0.0,0.0,0.0,0.11189066996116388,0.09332262729439207,0.14799951805263978,0.08813836390966175,0.06009270003647538,0.11582213518392305,0.061613327936351416,0.0779003306913353,0.11340203005090606,0.12981829688315127
2024-05-06,1143613.1195955484,0.0045275366137502715,False,0.0,0.0,0.0,0.1116099324987074,0.09477895345159701,0.14993413097732214,0.08878624578967712,0.059052072306154044,0.11584166899437814,0.060695952057627546,0.07867904364403605,0.11180588391755422,0.1288161163629463
2024-05-07,1145322.034462928,0.001494312051949942,False,0.0,0.0,0.0,0.11023575934603169,0.09603499107331644,0.15788538583591297,0.08785369609278834,0.056734905125785905,0.11591666940181274,0.059983285765333696,0.07738054845339361,0.109496319524114,0.12847843938151066
2024-05-08,1145503.681092503,0.00015859873826684634,False,0.0,0.0,0.0,0.10849857531798848,0.09597150139472746,0.15531601881068785,0.0882107450351099,0.058022781635031016,0.11611906744033865,0.06100781805263778,0.07704701574773708,0.11150100834900399,0.1283054682167379
2024-05-09,1127522.0561841235,-0.01569757060163257,False,0.0,0.0,0.0,0.10761564284857866,0.09709138665869675,0.15675497564912863,0.08802157732612867,0.0578062428871344,0.11676704843684248,0.05822300719344048,0.07935714215431554,0.11063798862673904,0.12772498821899528
2024-05-10,1136151.1172494856,0.007653119527049723,False,0.0,0.0,0.0,0.10753871819149648,0.09474085539208967,0.15803271237139757,0.08804854881380103,0.05883940369747438,0.11821515788947114,0.057710242447008515,0.07806033411788184,0.11023455259925762,0.12857947448012172
2024-05-13,1137857.427643568,0.0015018340150148024,False,0.0,0.0,0.0,0.10867308467793911,0.09590824912708083,0.15766883183698446,0.0889960911546385,0.059292744235552135,0.1166589627529509,0.05801825663186018,0.07763052136537903,0.1089302579159469,0.1282230003016678
2024-05-14,1149016.5339942235,0.00980712177075227,False,0.0,0.0,0.0,0.10803918723162893,0.09385568106542727,0.15540671142350962,0.08929911173589318,0.059234065002669915,0.11537776281560928,0.05894791778282663,0.07989110013259719,0.11084813339168628,0.1291003294181517
2024-05-15,1149785.2000058233,0.000668977328748932,False,0.0,0.0,0.0,0.10630785557316781,0.09329286540813686,0.15356442196106113,0.08820856983224679,0.06026637882678779,0.11759891683654976,0.059463701032666454,0.08097727876775203,0.11168535452131376,0.12863465724031747
2024-05-16,1167058.2221332884,0.015022825243687032,False,0.0,0.0,0.0,0.10631803002850769,0.09307040105156576,0.15258422292916235,0.08740941420776406,0.058931241641484874,0.11897177146237402,0.0594302566527689,0.08218533027958339,0.11241870944194977,0.128680622304839
2024-05-17,1176039.9750383766,0.007696062402671178,False,0.0,0.0,0.0,0.10578422598800626,0.09077684727418046,0.14994554647072195,0.08646518131961968,0.05860281102182525,0.11800608811746449,0.05880850645848654,0.08646987025619941,0.11639019272116319,0.12875073037233276
2024-05-21,1193349.1541875852,0.014718189446446095,False,0.0,0.0,0.0,0.10387248033093828,0.08913582994127023,0.1471560553400548,0.08574241264914009,0.060058107193911324,0.11628148898742452,0.05779091074580207,0.08548845327661878,0.12669438734094204,0.12777987419389789
2024-05-22,1203217.0972497216,0.008269116400266174,False,0.0,0.0,0.0,0.10304883471300773,0.0886778747483751,0.14949888300334765,0.08494815336777203,0.05958384676999966,0.11563667321684062,0.05764843350308508,0.08473355213236429,0.1299866856212841,0.12623706292392362
2024-05-23,1217878.6575221992,0.012185299150079043,False,0.0,0.0,0.0,0.10413858311792933,0.08901522513538812,0.14867262727476988,0.08151563490028071,0.05780938337814043,0.1164609696039372,0.05900411511575842,0.086640571218153,0.13064069002110168,0.12610220023454133
2024-05-24,1223384.217146555,0.00452061425853123,False,0.0,0.0,0.0,0.10537854368664439,0.08761434095174847,0.14716802131259973,0.08069287349155285,0.057351337441224504,0.1171560924251502,0.05940208103959395,0.08527715856371472,0.133974650664051,0.1259849004237202
2024-05-27,1220071.037454148,-0.0027082086281402518,False,0.0,0.0,0.0,0.10639598239810616,0.08779635420081645,0.1485300368884618,0.07978815186106838,0.05735375358264738,0.11712312990765757,0.059992140590278645,0.08449280241281572,0.13309542594906795,0.12543222220908007
2024-05-28,1213560.2159779617,-0.005336428188453812,False,0.0,0.0,0.0,0.1071628499329804,0.08810332863544053,0.15004394795836531,0.08015328935179328,0.0567274784001169,0.11662022763460067,0.06041639772564119,0.08506940970793904,0.13137824966590977,0.12432482098721287
2024-05-29,1213860.5575638302,0.00024748799599239035,False,0.0,0.0,0.0,0.10558231964510613,0.0872500046116195,0.14859499531903303,0.08090202234005174,0.05760186755899812,0.1171058546001248,0.06001508890651311,0.08441036399429713,0.13273144153694963,0.12580604148730692
2024-05-30,1204000.9184998302,-0.008122546698269728,False,0.0,0.0,0.0,0.10690919499279383,0.08640232394370895,0.14842319869417472,0.08046980677523896,0.05606283384470553,0.11806911849195707,0.060504890567389745,0.0837530317386037,0.13313129214530828,0.12627430880611926
2024-05-31,1203344.2725163659,-0.0005453866133943164,False,0.0,0.0,0.0,0.10814675867013271,0.08494196552560776,0.1470926803100165,0.08055234327951803,0.05669697732370873,0.11775612103557735,0.06111418760794639,0.08422722457539616,0.13563292533166016,0.12383881634043643
2024-06-03,1242322.6216497372,0.03239168542503812,True,0.0720983796202066,130.1387582605294,0.0,0.11656286957082325,0.10141314131982694,0.11053871498521352,0.09812350785384129,0.06787105835912857,0.0948750822331869,0.054861936850911085,0.09160989388323978,0.13208894373924907,0.13205485120457952
2024-06-04,1174475.4254235206,-0.05461318585354202,False,0.0,0.0,0.0,0.11631291092601595,0.10762355558954217,0.12389245061674109,0.10213473838003188,0.06292550150761912,0.09376210920652824,0.050675957445110865,0.09465421848537696,0.11205181887821743,0.1359667389648164
