,Date,Portfolio,Gross Return,Net Return,Portfolio Value (₹),Rebalanced,One-Way Turnover,Transaction Cost Rate
121,2024-07-02,Current Equal Weight,0.0021949113022358972,0.0021949113022359246,1310941.731095061,False,0.0,0.0
122,2024-07-03,Current Equal Weight,0.006010906013460788,0.006010906013460771,1318821.6786297967,False,0.0,0.0
123,2024-07-04,Current Equal Weight,0.002622082593269346,0.002622082593269237,1322279.7379969582,False,0.0,0.0
124,2024-07-05,Current Equal Weight,0.0036342770124565557,0.003634277012456666,1327085.2688527976,False,0.0,0.0
125,2024-07-08,Current Equal Weight,0.0020268465423246332,0.002026846542324545,1329775.0670413417,False,0.0,0.0
126,2024-07-09,Current Equal Weight,0.005929787840845966,0.005929787840845968,1337660.3510649437,False,0.0,0.0
127,2024-07-10,Current Equal Weight,-0.006578489722844284,-0.006578489722844361,1328860.5661928065,False,0.0,0.0
128,2024-07-11,Current Equal Weight,-0.002703553474633623,-0.002703553474633469,1325267.9205917725,False,0.0,0.0
129,2024-07-12,Current Equal Weight,0.007427621763962819,0.007427621763962833,1335111.5094418419,False,0.0,0.0
130,2024-07-15,Current Equal Weight,0.0014867709051407843,0.0014867709051407108,1337096.5143891985,False,0.0,0.0
131,2024-07-16,Current Equal Weight,0.002162982460938557,0.0021629824609386006,1339988.6306984043,False,0.0,0.0
132,2024-07-18,Current Equal Weight,-0.00048152098261767997,-0.00048152098261766696,1339343.398056254,False,0.0,0.0
133,2024-07-19,Current Equal Weight,-0.014974313873400414,-0.014974313873400313,1319287.649629493,False,0.0,0.0
134,2024-07-22,Current Equal Weight,0.010945518217448514,0.010945518217448491,1333727.9366325673,False,0.0,0.0
135,2024-07-23,Current Equal Weight,-0.005196789215474432,-0.0051967892154743955,1326796.8336750984,False,0.0,0.0
136,2024-07-24,Current Equal Weight,-0.0024714178596092493,-0.0024714178596092484,1323517.7642842808,False,0.0,0.0
137,2024-07-25,Current Equal Weight,0.007840210334396434,0.007840210334396414,1333894.4219375798,False,0.0,0.0
138,2024-07-26,Current Equal Weight,0.019265255207508474,0.019265255207508547,1359592.2383960793,False,0.0,0.0
139,2024-07-29,Current Equal Weight,0.006783750203055123,0.006783750203055217,1368815.372519371,False,0.0,0.0
140,2024-07-30,Current Equal Weight,0.0001644811803100854,0.0001644811803100943,1369040.5168874695,False,0.0,0.0
141,2024-07-31,Current Equal Weight,0.006581432081118298,0.006581432081118388,1378050.7640656636,False,0.0,0.0
142,2024-08-01,Current Equal Weight,7.435616176264584e-05,4.638275684554216e-05,1378114.681859174,True,0.018647550051224704,2.7971325076837055e-05
143,2024-08-02,Current Equal Weight,-0.01509951474373708,-0.015099514743737052,1357305.8189018809,False,0.0,0.0
144,2024-08-05,Current Equal Weight,-0.025438689478772668,-0.025438689478772814,1322777.7376471045,False,0.0,0.0
145,2024-08-06,Current Equal Weight,-0.005747769999294671,-0.005747769999294716,1315174.7154509218,False,0.0,0.0
146,2024-08-07,Current Equal Weight,0.01963111328086933,0.019631113280869306,1340993.0592740737,False,0.0,0.0
147,2024-08-08,Current Equal Weight,-0.0015876148959490309,-0.0015876148959490521,1338864.078717806,False,0.0,0.0
148,2024-08-09,Current Equal Weight,0.019863579825751487,0.019863579825751376,1365458.712221248,False,0.0,0.0
149,2024-08-12,Current Equal Weight,-0.001983528356045215,-0.0019835283560453165,1362750.286146548,False,0.0,0.0
150,2024-08-13,Current Equal Weight,-0.006792165726162592,-0.006792165726162591,1353494.2603596654,False,0.0,0.0
151,2024-08-14,Current Equal Weight,0.0029816373714087103,0.002981637371408663,1357529.889428341,False,0.0,0.0
152,2024-08-16,Current Equal Weight,0.016633628207466243,0.016633628207466167,1380110.5368896148,False,0.0,0.0
153,2024-08-19,Current Equal Weight,0.0011967563641235024,0.0011967563641235301,1381762.1929578313,False,0.0,0.0
154,2024-08-20,Current Equal Weight,0.003970602359226586,0.003970602359226527,1387248.6211810794,False,0.0,0.0
155,2024-08-21,Current Equal Weight,0.0022033859902788524,0.0022033859902788056,1390305.2653580233,False,0.0,0.0
156,2024-08-22,Current Equal Weight,0.001492792532616223,0.0014927925326162494,1392380.702676207,False,0.0,0.0
157,2024-08-23,Current Equal Weight,0.0034976509269369783,0.0034976509269368794,1397250.7643315715,False,0.0,0.0
158,2024-08-26,Current Equal Weight,0.004918015201212769,0.004918015201212711,1404122.4648304603,False,0.0,0.0
159,2024-08-27,Current Equal Weight,-0.0030611338658023163,-0.0030611338658024234,1399824.2580016337,False,0.0,0.0
160,2024-08-28,Current Equal Weight,0.009534589807848215,0.00953458980784827,1413171.008104755,False,0.0,0.0
161,2024-08-29,Current Equal Weight,-0.0032970427480325274,-0.0032970427480326636,1408511.7228807532,False,0.0,0.0
162,2024-08-30,Current Equal Weight,0.007454551589223359,0.007454551589223257,1419011.5461829938,False,0.0,0.0
163,2024-09-02,Current Equal Weight,-0.005446560635485954,-0.005486577162837403,1411226.0298399036,True,0.026823782257456713,4.023567338618507e-05
164,2024-09-03,Current Equal Weight,-0.0014809770311803687,-0.0014809770311804415,1409136.0365039068,False,0.0,0.0
165,2024-09-04,Current Equal Weight,0.001620519313795637,0.0016205193137956986,1411419.568666827,False,0.0,0.0
166,2024-09-05,Current Equal Weight,-0.0058100187669322765,-0.005810018766932323,1403219.1944848571,False,0.0,0.0
167,2024-09-06,Current Equal Weight,-0.007502002856713975,-0.007502002856713985,1392692.2400792358,False,0.0,0.0
168,2024-09-09,Current Equal Weight,0.0034227329893077576,0.0034227329893077307,1397459.053753308,False,0.0,0.0
169,2024-09-10,Current Equal Weight,0.006683815857159094,0.006683815857159159,1406799.412736515,False,0.0,0.0
170,2024-09-11,Current Equal Weight,-0.0025651219038564316,-0.002565121903856493,1403190.8007485722,False,0.0,0.0
171,2024-09-12,Current Equal Weight,0.01868493620229097,0.018684936202290947,1429409.331340201,False,0.0,0.0
172,2024-09-13,Current Equal Weight,-0.0030244877497505565,-0.003024487749750615,1425086.1003281835,False,0.0,0.0
173,2024-09-16,Current Equal Weight,0.0019142558234061398,0.001914255823406208,1427814.079694592,False,0.0,0.0
174,2024-09-17,Current Equal Weight,0.0024568061993506577,0.002456806199350625,1431321.9421771057,False,0.0,0.0
175,2024-09-18,Current Equal Weight,-0.00438806049076339,-0.004388060490763346,1425041.2149130758,False,0.0,0.0
176,2024-09-19,Current Equal Weight,-0.002773348279598313,-0.0027733482795982978,1421089.0793113399,False,0.0,0.0
177,2024-09-20,Current Equal Weight,0.02182079596534941,0.02182079596534936,1452098.374159579,False,0.0,0.0
178,2024-09-23,Current Equal Weight,0.013219650907476774,0.013219650907476677,1471294.607749283,False,0.0,0.0
179,2024-09-24,Current Equal Weight,0.0037313652730534093,0.0037313652730535107,1476784.5453550697,False,0.0,0.0
180,2024-09-25,Current Equal Weight,0.004843004910314022,0.004843004910314086,1483936.6201597003,False,0.0,0.0
181,2024-09-26,Current Equal Weight,0.010030715273771931,0.010030715273771973,1498821.5658808458,False,0.0,0.0
182,2024-09-27,Current Equal Weight,-0.005403533802919987,-0.005403533802919913,1490722.632885063,False,0.0,0.0
183,2024-09-30,Current Equal Weight,-0.015240188129885614,-0.01524018812988559,1468003.7395104165,False,0.0,0.0
184,2024-10-01,Current Equal Weight,-0.00083692295156248,-0.0008690314106795105,1466727.9981497868,True,0.021423569288134228,3.213535393220134e-05
185,2024-10-03,Current Equal Weight,-0.017601352059343347,-0.017601352059343323,1440911.6022790568,False,0.0,0.0
186,2024-10-04,Current Equal Weight,-0.012163890349193893,-0.012163890349193851,1423384.511546053,False,0.0,0.0
187,2024-10-07,Current Equal Weight,-0.0058318531275201625,-0.005831853127520326,1415083.5421307292,False,0.0,0.0
188,2024-10-08,Current Equal Weight,0.01899194783805297,0.018991947838052914,1441958.7349493632,False,0.0,0.0
189,2024-10-09,Current Equal Weight,0.0014237487786292,0.0014237487786292746,1444011.721937081,False,0.0,0.0
190,2024-10-10,Current Equal Weight,-0.0006857536908167366,-0.0006857536908166928,1443021.4855691802,False,0.0,0.0
191,2024-10-11,Current Equal Weight,-0.0004346888809326809,-0.00043468888093267655,1442394.2201744565,False,0.0,0.0
192,2024-10-14,Current Equal Weight,0.0052040582380573665,0.005204058238057474,1449900.5236984817,False,0.0,0.0
193,2024-10-15,Current Equal Weight,-0.00036424807863493966,-0.00036424807863499886,1449372.4002185126,False,0.0,0.0
194,2024-10-16,Current Equal Weight,-0.008158079283227974,-0.008158079283227981,1437548.3052666076,False,0.0,0.0
195,2024-10-17,Current Equal Weight,-0.007933552565440847,-0.007933552565440816,1426143.4402214147,False,0.0,0.0
196,2024-10-18,Current Equal Weight,0.003920522145772296,0.0039205221457723205,1431734.6671618505,False,0.0,0.0
197,2024-10-21,Current Equal Weight,-0.003560595067463237,-0.0035605950674632014,1426636.839768038,False,0.0,0.0
198,2024-10-22,Current Equal Weight,-0.016860829127416037,-0.016860829127416044,1402582.5597858324,False,0.0,0.0
199,2024-10-23,Current Equal Weight,-0.008695471004229153,-0.008695471004229183,1390386.443806177,False,0.0,0.0
200,2024-10-24,Current Equal Weight,-0.00294188659175805,-0.0029418865917580916,1386296.0845697813,False,0.0,0.0
201,2024-10-25,Current Equal Weight,-0.008821548976766357,-0.008821548976766458,1374066.8057634495,False,0.0,0.0
202,2024-10-28,Current Equal Weight,0.005817373940893019,0.0058173739408931,1382060.266192344,False,0.0,0.0
203,2024-10-29,Current Equal Weight,0.0034951893568423917,0.003495189356842454,1386890.8285252543,False,0.0,0.0
204,2024-10-30,Current Equal Weight,-0.00342937606408383,-0.003429376064083778,1382134.6583144125,False,0.0,0.0
205,2024-10-31,Current Equal Weight,-0.0007496378129305237,-0.0007496378129304704,1381098.5579119783,False,0.0,0.0
206,2024-11-01,Current Equal Weight,0.006980371250167328,0.006950521949655064,1390697.9137533824,True,0.019761590437101358,2.9642385655652038e-05
207,2024-11-04,Current Equal Weight,-0.010347664907683594,-0.010347664907683685,1376307.4377540476,False,0.0,0.0
208,2024-11-05,Current Equal Weight,0.001858571328505688,0.0018585713285057537,1378865.4032970665,False,0.0,0.0
209,2024-11-06,Current Equal Weight,0.016094434943186162,0.016094434943186187,1401057.4628258413,False,0.0,0.0
210,2024-11-07,Current Equal Weight,-0.014537547935545968,-0.014537547935545958,1380689.5227995561,False,0.0,0.0
211,2024-11-08,Current Equal Weight,0.002949078736564302,0.002949078736564248,1384761.2849130414,False,0.0,0.0
212,2024-11-11,Current Equal Weight,0.004898751129185945,0.00489875112918603,1391544.885821162,False,0.0,0.0
213,2024-11-12,Current Equal Weight,-0.01099019287979009,-0.010990192879790084,1376251.539125102,False,0.0,0.0
214,2024-11-13,Current Equal Weight,-0.01448245179536794,-0.01448245179536789,1356320.042551422,False,0.0,0.0
215,2024-11-14,Current Equal Weight,-0.004594128145112904,-0.004594128145112952,1350088.9344701557,False,0.0,0.0
216,2024-11-18,Current Equal Weight,-0.0045742640757947105,-0.004574264075794754,1343913.2711580808,False,0.0,0.0
217,2024-11-19,Current Equal Weight,0.00900365436597834,0.009003654365978386,1356013.4017494395,False,0.0,0.0
218,2024-11-21,Current Equal Weight,0.001443752067810793,0.0014437520678107774,1357971.1489021946,False,0.0,0.0
219,2024-11-22,Current Equal Weight,0.025279718726967878,0.02527971872696777,1392300.2775857793,False,0.0,0.0
220,2024-11-25,Current Equal Weight,0.018666020251776844,0.01866602025177677,1418288.98276375,False,0.0,0.0
221,2024-11-26,Current Equal Weight,-0.0051054562780991275,-0.0051054562780989965,1411047.97037254,False,0.0,0.0
222,2024-11-27,Current Equal Weight,0.0070906002101947165,0.0070906002101946974,1421053.1474078582,False,0.0,0.0
223,2024-11-28,Current Equal Weight,-0.014328825373706805,-0.014328825373706833,1400691.1250118946,False,0.0,0.0
224,2024-11-29,Current Equal Weight,0.012928332786125376,0.012928332786125374,1418799.7260066208,False,0.0,0.0
225,2024-12-02,Current Equal Weight,0.0029566611532472202,0.002929571513466289,1422956.2012672436,True,0.018006520673796003,2.7009781010694006e-05
226,2024-12-03,Current Equal Weight,0.005413195024830206,0.005413195024830175,1430658.9406964947,False,0.0,0.0
227,2024-12-04,Current Equal Weight,-0.0010514775852992373,-0.0010514775852992209,1429154.6348881442,False,0.0,0.0
228,2024-12-05,Current Equal Weight,0.012810723438583941,0.012810723438583915,1447463.1396666665,False,0.0,0.0
229,2024-12-06,Current Equal Weight,-0.0015908210738931903,-0.0015908210738930784,1445160.4848004014,False,0.0,0.0
230,2024-12-09,Current Equal Weight,-0.0009482247058773625,-0.0009482247058774096,1443790.147924756,False,0.0,0.0
231,2024-12-10,Current Equal Weight,-0.003382986953794989,-0.0033829869537951307,1438905.8246903087,False,0.0,0.0
232,2024-12-11,Current Equal Weight,0.0027802394872133407,0.0027802394872133984,1442906.327482494,False,0.0,0.0
233,2024-12-12,Current Equal Weight,-0.0030507337965747445,-0.0030507337965747228,1438504.4043839516,False,0.0,0.0
234,2024-12-13,Current Equal Weight,0.010927245643875464,0.010927245643875372,1454223.2953704516,False,0.0,0.0
235,2024-12-16,Current Equal Weight,-0.0035938422553943913,-0.003593842255394275,1448997.0462427705,False,0.0,0.0
236,2024-12-17,Current Equal Weight,-0.015287244653152073,-0.015287244653152121,1426845.8738951625,False,0.0,0.0
237,2024-12-18,Current Equal Weight,-0.004259708875203461,-0.004259708875203327,1420767.925862584,False,0.0,0.0
238,2024-12-19,Current Equal Weight,-0.00591550726818267,-0.005915507268182685,1412363.362870743,False,0.0,0.0
239,2024-12-20,Current Equal Weight,-0.02097979405647366,-0.020979794056473544,1382732.2703848064,False,0.0,0.0
240,2024-12-23,Current Equal Weight,0.0056224858146469445,0.005622485814646971,1390506.6629604995,False,0.0,0.0
241,2024-12-24,Current Equal Weight,-0.0004063804819654066,-0.000406380481965396,1389941.5881926296,False,0.0,0.0
242,2024-12-26,Current Equal Weight,0.004636419930701305,0.0046364199307014076,1396385.9410746368,False,0.0,0.0
243,2024-12-27,Current Equal Weight,0.0032702316123708985,0.003270231612370944,1400952.446522209,False,0.0,0.0
